Price,SquareFootage,Bedrooms,Bathrooms,Location,PropertyType,PricePerSqFt
661364.0659413758,103146.08175811612,-33462.53321065409,-40361.84632419967,Singapore,House,6.1625706564295895
1179982.9460469107,39781.97810959234,69305.57558178116,73467.754545933,Singapore,House,29.714225578273982
1993138.379755986,-29954.54994898642,-32919.778634709124,73190.07042882954,Adelaide,Apartment,-69.03506415771712
733953.7647534233,454.60201534144693,43708.81697463499,119067.62747863414,Singapore,Apartment,1575.1302764620675
1122703.0211912019,-75476.39770159264,-218972.17049785535,119463.22205137307,Sydney,House,-16.207433204886563
2915230.6147820037,13374.057728609134,144157.32890661154,-143585.21511794394,Adelaide,Apartment,221.02458440918642
1231695.0029077001,57176.03571986468,19568.17315532908,-9880.520123930606,Sydney,Apartment,21.847316442018208
808502.9796407226,105564.17966078395,-94919.8888831943,263240.2064837391,Sydney,Apartment,7.601183254402299
3086166.218510952,-21610.052880886426,82970.55811834891,-221112.53090078852,Adelaide,House,-140.33712708120026
15124689.209940368,92245.44439424138,-124531.73764463844,5497.411099984873,Perth,House,163.66750435295177
1145803.6098839021,-168534.43471107102,-179369.24978678903,-135540.7503112289,Sydney,Apartment,-6.435876214489559
665258.2555060149,-188034.90454976392,-54857.49077409615,9287.490114111471,Adelaide,Apartment,-3.65435476195991
659380.42673783,-36811.033604363394,37725.03939021865,-2923.2813684978355,Perth,Apartment,-20.704585401678663
763902.1080200784,-72893.00399419191,-3292.6972873797095,179457.78635177878,Brisbane,Apartment,-10.454612040124847
1312502.964079739,-13499.548944245826,-51919.63718261266,-34086.78773460798,Perth,Apartment,-93.9211476059255
1083239.2916099823,-106808.47663261526,-152532.5170924739,-69188.80698812444,Brisbane,Apartment,-10.155221137884402
678743.7370138455,-137811.81647889302,-62656.72245899651,86242.34723827588,Perth,House,-4.3743297341864755
1092879.5089918633,-52886.87729203206,-48923.94425182221,104418.0877069072,Brisbane,Apartment,-21.795449109660836
15002439.86788987,90627.71737866472,-90735.61801469204,151932.3923641769,Sydney,House,165.52951202240672
739432.9325430224,-2269.5606390916164,-90355.18607301281,32438.9281721603,Sydney,House,-326.218650553436
2895281.008538219,-41764.5322765359,-34241.45165267695,-80226.72692216189,Sydney,House,-68.44235455261872
14994386.243840778,145726.06633210345,-133820.57997232486,69295.8623031611,Singapore,Apartment,102.77442971996362
,17436.82811899705,-11534.828238824053,-30109.36955892888,Brisbane,Apartment,176.28473693851757
15200873.57101191,311391.8556005361,60712.30591361827,-18315.661872038785,Perth,Apartment,48.8117029254513
2182747.124334832,162845.89153620633,221903.02334481338,-15901.52104000513,Adelaide,House,13.450837711004182
2067904.7921589515,-23405.528721894603,113587.0147182944,-110626.35124116341,Perth,Apartment,-89.43267982952871
2116861.2936366443,-133298.15690998908,48628.6289417637,-154727.39889383657,Brisbane,House,-15.421483388112245
2791941.2202653512,-34851.34840413087,1871.83791895517,167644.73122752827,Sydney,House,-80.71196486515294
1105099.6806585141,-3382.5578706462934,-53125.455135921504,-156781.9425365456,Brisbane,House,-321.89899380512406
659346.8326189874,27009.227886325738,152861.84264125317,50786.575628962375,Brisbane,House,26.128155734766178
775087.6915247731,-11656.852699107874,-212170.48990085945,-60779.19870944325,Sydney,Apartment,-71.3495767856481
3250975.5558805494,47683.29209117875,,65656.36086338297,Brisbane,Apartment,66.82796659721366
2135462.0915164873,58604.43030118877,,57988.72852951322,Melbourne,Apartment,35.90466549357793
964792.5138312815,42639.39378610126,127971.86697601588,-221677.88393540645,Singapore,House,26.277209728322447
1946878.159214806,17296.37709965709,-96248.25652846122,-20658.127969604666,Melbourne,Apartment,113.6506835268523
738960.4039236318,-64985.689379182906,-52846.66817497568,58639.40187550933,Perth,House,-11.386642232225068
14927776.88826734,8599.555641356043,45768.04046152411,145586.23221467665,Perth,Apartment,1735.7388268225002
693479.2147298406,169845.6368290038,21121.74672026184,-9669.311187039239,Brisbane,House,4.0731517872791825
654409.7602856893,-122279.82362893657,-20887.32572860252,-85049.04542092998,Brisbane,Apartment,-5.611346019632706
1875671.57338037,-19396.65834280972,-20560.943088034037,-74654.83465402389,Brisbane,House,-100.44807725004306
852095.8131737045,-36944.08659957915,-140731.1694717821,-77779.66875908754,Perth,House,-23.433553791036946
1208123.7698742624,-96253.77949101914,50616.55534558652,-72823.2202406613,Adelaide,Apartment,-12.176342289724358
2090056.4819388376,13679.649724779289,7984.786237603639,55408.777111590716,Brisbane,House,154.75687707740752
819186.7920267408,-30322.470435466763,-60931.22021592831,-18695.130298544602,Brisbane,House,-26.16833728574953
822424.3844533577,28862.41652018242,-61228.73746404379,36153.35252061016,Melbourne,House,27.55533871653439
15008984.689684078,-57875.86576115821,-243841.7158276429,-13423.916218630415,Melbourne,House,-259.63389121385046
766396.3207441068,69460.5607263144,17659.15552772252,-36699.78390833223,Melbourne,Apartment,10.695013720953513
1939594.837673041,-40899.314456218024,-8898.415422144892,-3754.0644979481267,Perth,Apartment,-49.078281118420165
1250555.6329494438,17753.622957859792,-184359.35834807457,-89027.78480198717,Adelaide,House,69.2912091132114
,55981.030635186224,1055.2619843380608,-131181.62323501596,Brisbane,Apartment,18.560229118909202
838876.6546338663,-140466.10968482224,-92303.32461109043,-135166.46056163337,Brisbane,Apartment,-5.97189045516397
1101715.044749424,-68718.78180895679,173616.38031652494,19793.078346264778,Melbourne,House,-16.116788716388044
3147494.175288413,,86990.59201056602,135564.7858804951,Melbourne,Apartment,-33.46186785730145
2929559.7162051955,-18265.897666381712,-110603.49740060282,-119619.66240806707,Brisbane,Apartment,-161.61716386097814
1044872.5111769811,19855.477651157464,103204.45394686349,-148554.0373036972,Adelaide,Apartment,52.61509225765079
1310071.9602275738,-84294.14385934964,-149881.59604584012,-9180.476433495513,Singapore,House,-15.433423003029882
1016410.851932772,,30283.546523903322,-75425.58500193579,Brisbane,House,-9.292152174660297
15251125.09463745,39361.417737090385,-86789.27318763665,53466.90861224353,Adelaide,House,385.83713165459307
1113015.36498504,-127703.07362197863,51549.43216244674,-83424.18100346248,Brisbane,Apartment,-9.177544725993517
677558.3734814064,46919.317176543314,108593.63249393471,9801.315347089543,Melbourne,House,15.46002818881811
15073722.62415567,-136195.5711200534,121234.39853864005,26129.053123385605,Brisbane,House,-110.63764268103564
15048126.942398613,50578.2736167545,111779.88159024606,144853.9229892926,Sydney,House,296.8864049486081
15083594.849751895,62963.09336460011,-69637.18184295749,58206.65670847269,Sydney,House,239.11198115041296
3140148.630060326,-175573.9486423114,-118295.8512665775,-203922.21777601005,Singapore,Apartment,-17.689654260794384
15101679.997512106,-38801.26399191296,106033.63840466218,61704.59495766975,Sydney,House,-388.3726028701587
822919.9457683164,-48188.58340543215,-32014.730819432018,42418.59464019164,Brisbane,House,-17.324813070650343
1114386.0685344369,64284.28612670099,-57097.89897827968,57260.27813561586,Adelaide,House,16.796774417884713
2028747.4260767265,18392.662011397137,59527.94658355647,-55739.30531083212,Melbourne,House,106.25911116300247
15044449.816395672,74668.24183597222,48264.895268065724,-123762.24223272978,Singapore,House,200.99034285231474
3117012.7962852237,-28565.86389201379,32301.85603380895,-82722.0943552323,Sydney,House,-104.95564558224191
916030.4153731326,64919.5939702741,-48298.64622993739,157400.67632900327,Perth,Apartment,14.47825309398742
1932821.5489217523,133307.49040390403,,89372.76893891109,Sydney,House,14.417645109550175
818531.9353625088,76065.51603026468,-57636.040072671945,-259101.229214491,Brisbane,Apartment,9.914430509094577
3056713.621844316,,32438.3969394795,-38507.22804163166,Adelaide,House,-17.24029886313294
,-18198.333635267914,1863.393306539316,34760.170536167105,Perth,House,-50.39398453688658
807281.5059566031,-35166.62928106883,33863.384346169114,-29537.141013902943,Perth,Apartment,-20.457986587444342
688684.031030903,42509.906559346105,206267.4919243145,-106750.29142542729,Adelaide,House,14.219926388715239
2928794.859079207,31724.733259527387,-90772.4075521211,-141229.37013352918,Adelaide,House,91.37088290871702
2891480.2341578635,67267.25488300384,36689.82460968482,-93986.97863273553,Brisbane,Apartment,42.65898846237226
1361750.369637623,-110515.68168024516,-36530.59369852659,-15125.922023252231,Melbourne,Apartment,-12.030928877813803
1117990.760555109,-159827.110450371,-121708.26922204794,15950.250680412919,Brisbane,Apartment,-6.639335101702803
1990990.1543189161,3253.147916408217,-215213.35446091802,87648.56455029355,Sydney,Apartment,588.3008526361209
,-35344.54228104272,-17999.168176240782,137288.84746765302,Brisbane,Apartment,-423.8559938724969
1958475.2311086971,-174932.8806751719,-38967.37065594453,15808.348992013185,Melbourne,Apartment,-10.773067509681592
2923974.428260658,-42955.818781962094,39475.214237829685,-42097.4480820263,Brisbane,House,-68.70406527629798
1814410.9858970202,83725.13263248821,91402.16213855856,-154569.97866907332,Singapore,House,22.58322653279981
1824102.6462465564,-66527.9556468886,29244.272832637318,-18729.90184063747,Singapore,House,-28.654861613956676
1013924.1971366204,-55158.82417079946,56918.307918527535,162841.66231285382,Singapore,House,-19.35810085619829
1063196.60675173,,5983.036992017413,-64691.67777055739,Melbourne,Apartment,11.222725472159393
1000647.6235233496,49768.188797260445,15061.890514357628,36498.10024662251,Sydney,House,19.832081434380157
953597.4701891423,-199620.06845321076,91652.76747024815,34650.84758979927,Perth,Apartment,-4.547957157145272
1370414.9627221103,-113900.85097527383,-11130.88271429437,-80492.64808525608,Melbourne,House,-11.146011962023252
1822552.5376319757,-60608.97232397004,-52872.770806401524,-105652.76427602528,Sydney,House,-31.638031636594302
1062567.0099538083,-99635.4040738791,98452.23984765838,-21396.884422550895,Sydney,Apartment,-10.589107949008707
1108219.607565831,-208447.76583710845,16068.962397348007,221257.10393972427,Melbourne,House,-5.7602816795316265
3094269.9006900364,41578.09269364983,82236.015999449,189680.29826539473,Perth,Apartment,74.47041007240172
1173401.979235978,-24068.127681203332,-102616.92076658922,123004.05727191501,Singapore,House,-52.79213689620856
14978853.394004142,18082.087213939798,-54628.00845872654,-27161.51103260533,Adelaide,Apartment,825.5588012626192
2193489.562430801,-3651.9519377544116,-41765.95457658906,-202577.78731113768,Singapore,Apartment,-568.9929483760559
15070635.444840433,-106785.72330401554,-155335.87660160643,81792.96580250286,Perth,Apartment,-141.09609033436723
2960910.9333851137,167202.1525289393,,-150313.29531181062,Adelaide,House,17.741527158614538
2980696.197910609,-110352.59087416701,257365.98032498604,5922.843401448826,Sydney,Apartment,-26.941924130577956
973245.2728752091,201220.45387663497,-17674.72274940494,-79827.72445384538,Perth,Apartment,4.79998135706141
703550.9309486215,-127757.69667357016,-62461.85776956788,2611.1050210833787,Sydney,House,-5.603674733554739
1041339.1809248951,97455.44496267296,62200.996221719644,-157020.47198904565,Sydney,Apartment,9.883909249754995
3127823.365071162,25742.084330121314,33790.26620752022,-41186.696612246735,Melbourne,House,121.0771500161305
733278.9858278884,60800.995134563964,-128022.93524962831,175481.41819843647,Singapore,Apartment,12.242185855679708
643931.7179780301,-16732.172319001063,7020.216311318137,116190.83026081903,Singapore,Apartment,-41.21133018473601
,38176.7636040896,-96784.57585102454,-31026.770538490364,Sydney,Apartment,34.67463584601484
1180211.3420767162,35347.990035220166,-197802.52493748104,4697.490206036962,Melbourne,House,30.06434181386332
856925.6319830841,258170.9337654318,-80347.45679697309,163913.68054440676,Adelaide,House,3.4518672654861016
2081222.7843790534,-87731.43535020543,198731.1111699441,-53094.089781196446,Melbourne,Apartment,-23.438441167742965
15127298.737178126,-101109.41918278686,-81045.75112103383,-125753.78589146162,Melbourne,Apartment,-149.91732907943936
1198747.8062968876,90601.75547613144,-29728.220087385012,131202.37385739465,Brisbane,House,13.492387197727666
14894287.446060298,-35302.92008066094,89078.31635197862,57524.501610656625,Perth,House,-420.59446049806576
2994793.5344138755,-21044.715171184725,31120.75655980046,147536.6216949552,Sydney,Apartment,-139.13971056657994
1956431.1965228894,-33036.0404382511,-9313.685889994835,-52930.21124483711,Melbourne,Apartment,-61.50087296092972
15101361.31242269,86358.7886979802,-38673.064978951465,-4537.121793223822,Sydney,House,173.0575950836453
620974.6821289572,-95182.86082587123,12282.031599479553,162470.84584695607,Brisbane,Apartment,-6.847090349323206
1997703.634218558,3694.101170584135,-248807.73534129895,-65821.84123338484,Perth,House,527.6031274402591
1222318.0009396188,-117187.99644089726,-19773.772898468185,206794.6338163552,Melbourne,Apartment,-9.743504721805381
699792.8829512913,-106630.2921579193,95045.75919735758,171064.33725819254,Perth,House,-5.5765744053736235
2171744.444006997,45372.53193185082,118374.36668899278,-117801.08673763806,Adelaide,House,46.06399003649894
14908307.325989453,-95315.0914895043,34418.78815498854,-4861.235157045115,Adelaide,Apartment,-156.3616408952413
946219.0262525057,-39133.881232736065,2894.482293481749,127847.18626072987,Melbourne,Apartment,-23.940056579503974
1002082.7223695904,157945.32797634744,-9509.553238695209,27904.15257703392,Sydney,House,5.856066654339952
1242091.0707370718,-213059.56261548362,101283.74096440717,-15811.38443723203,Sydney,House,-5.764120182883222
1716917.3241420626,-29410.745906979835,24157.1934916781,-115098.40836195071,Perth,Apartment,-59.40155335590984
14913485.652194127,-99034.93746085123,-256193.36587953105,-19098.7762600169,Adelaide,House,-151.23087258359203
945956.3011865307,-102079.25651984055,-25717.653742334514,-166856.40738775898,Perth,Apartment,-9.417699834894362
834104.6849934013,-52899.69550018176,,-55545.711916025466,Brisbane,House,-15.80776587971088
735738.0694538077,-132108.97934074985,164221.5160136369,100983.70893426341,Brisbane,House,-6.328894745863412
1385452.9797355605,83022.96901846227,109106.1670603698,-46289.95120252583,Singapore,House,16.391585384892842
523527.3009099133,-71765.33192424201,-21098.023882769437,-98714.95271511837,Sydney,Apartment,-6.755608130940727
,,-38357.12719523516,25024.020625169447,Sydney,Apartment,-151.95446179757653
2231455.7600327795,-61514.167693369665,-153479.02475323598,-187998.00339077637,Perth,House,-36.2219837673923
679306.3876798721,44921.69258102773,-157072.61520684994,-112673.74689098053,Brisbane,Apartment,15.343807100685337
721043.3882635839,-88330.2714026901,,171173.84801423436,Singapore,Apartment,-7.422956642934989
1154374.9572657612,19605.194360587404,-126986.1088712032,28699.58543017087,Sydney,Apartment,62.844496715122254
1009928.8104682415,-152118.69047837748,,37723.18750645209,Adelaide,House,-6.702034179273974
,,69305.75842374367,58261.13188088052,Perth,Apartment,14.25889834058832
1168373.8088328647,189244.06851557826,4950.8331520222655,76887.9675968897,Sydney,House,5.954410275302171
2089705.3279182035,-162797.32437151403,120624.4516546816,77743.73527645112,Sydney,Apartment,-12.170411226552613
1890207.655387957,45840.41951707029,-45884.03102189918,-69457.03691631446,Brisbane,Apartment,42.30654260169328
1173539.3127042293,13306.518621584873,-7724.346072599365,-119525.37635992447,Perth,Apartment,93.191027188668
3114973.1964499867,26405.527217988933,541.34566424609,-23457.713337514742,Brisbane,Apartment,114.73401014475921
1851607.6173916743,77852.79138434754,-100196.70189267247,-75240.5237353035,Sydney,House,23.99768556508
1990371.718241445,127485.35001067679,73274.21027798022,28875.366282502328,Sydney,Apartment,15.895175468896289
14995180.302967675,15575.799224874037,-83474.2901630023,208957.87216947734,Adelaide,Apartment,960.9789540539973
1338674.1793119572,-147213.21320421057,-58572.76733177553,32914.67787101296,Sydney,Apartment,-9.122046462762405
939351.5493184073,15230.17614618776,-36341.22122138559,-5692.562372106746,Melbourne,Apartment,59.84321889109213
3122200.8980782423,-137710.14582148913,-170308.24393551546,-5553.769889661878,Perth,House,-22.967527451877675
15060125.95400271,42497.29443893898,49241.88479927993,-52599.48426675804,Singapore,House,354.60805307671956
957203.2387553195,33076.24103034807,32155.721545027307,42194.07542352848,Perth,House,27.015952765636783
1041851.7158620076,-96634.44548636353,10557.55061459599,-133400.54949182045,Sydney,Apartment,-9.882658353301357
1910335.4707981856,4850.274725327412,-90436.43749937661,117278.68452674449,Sydney,Apartment,407.4385613766227
1156012.389240951,53829.090951718994,-219592.78210999464,-16208.397547985844,Adelaide,Apartment,22.173739189757054
759809.1871530721,-75529.50885694608,-142166.06667418437,150136.3651955487,Singapore,Apartment,-10.586653887754572
2225558.693014928,-46066.1362085399,-41117.66071160025,115393.07342557475,Melbourne,Apartment,-46.021358626141186
2190469.7896013376,-94300.68799427312,-115310.05105959596,113734.45423647297,Perth,House,-22.986463289138054
1908482.582746827,25474.03964266774,-11597.904312195795,21474.31831705259,Brisbane,Apartment,78.87148157999917
1015135.0531440286,51561.44642310963,3491.3748752561864,-196846.42134380538,Sydney,Apartment,21.54170073772389
,-64211.975460512425,36169.560550841394,153804.6566465969,Adelaide,House,-47.28344799751367
674961.6179550986,55298.53760404677,4375.244637245372,169508.1040430753,Perth,Apartment,12.881361995119391
1976985.9559019152,42794.486418417226,22253.985580085406,127889.58133133932,Singapore,Apartment,47.16770132365213
1317703.970599624,76284.66543114778,6028.599461516361,38835.20054234496,Brisbane,Apartment,16.893964068107408
2954261.8736602934,23525.369716100355,29337.247329868125,-71434.14180263678,Brisbane,House,124.63130497947256
669196.9380242506,109024.86197041858,188473.63059346087,154327.35282721889,Singapore,House,6.079157638124089
2939388.2059097416,109195.05969673663,6458.001909546277,-107773.47779293061,Adelaide,Apartment,27.041578818874928
1151358.58190069,204886.2195719558,-67473.40187905522,-40303.59890650308,Adelaide,House,5.748324669090534
3073967.3653458063,-59721.68771587947,7010.208499001886,-38530.359686175994,Melbourne,House,-50.56631995941368
797501.4605769553,2888.5838994530777,20858.28079475525,-204171.48684242906,Perth,Apartment,303.9217876909358
1439879.0872681132,-125586.8155908888,73158.02525749923,59046.206125146346,Perth,Apartment,-10.50487274746501
2073118.9333692424,-109480.25276328441,-58861.6826738696,-83723.24310497004,Brisbane,Apartment,-18.466138918654906
3055508.940824841,31425.015454353612,307918.08084552374,111958.49114345768,Singapore,House,97.30005386145228
992335.839263496,-284654.26206300757,114896.57003721035,-173969.37787780995,Adelaide,House,-3.4328306345490103
14991819.062383039,92565.01119244593,-12714.912037753422,151119.49302473475,Adelaide,House,161.84395991457382
1265971.941354464,-14824.29887982594,119190.74971070648,-8367.795984921202,Singapore,House,-81.4419426434517
